trackID	timepoint	centroid_row	centroid_col	value
2	65	101	12	0
42	65	27	15	0
4	65	450	33	0
51	65	355	48	0
6	65	409	54	0
5	65	241	66	0
7	65	133	76	0
8	65	369	85	0
9	65	499	100	0
11	65	60	112	0
10	65	433	113	0
12	65	347	140	0
13	65	232	148	0
14	65	420	181	0
54	65	391	204	0
15	65	111	205	0
16	65	275	212	0
17	65	451	217	0
44	65	203	240	0
18	65	317	250	0
20	65	58	263	0
21	65	403	276	0
45	65	466	308	0
23	65	401	318	0
24	65	132	328	0
25	65	243	330	0
55	65	499	336	0
26	65	310	352	0
49	65	411	369	0
28	65	369	373	0
29	65	200	387	0
31	65	142	395	0
47	65	409	406	0
32	65	254	437	0
33	65	501	485	0
34	65	417	504	0
36	65	267	506	0
50	65	339	508	0
37	65	223	535	0
38	65	405	584	0
39	65	505	601	0
40	65	302	603	0
41	65	422	639	0
2	64	99	12	0
42	64	29	16	0
4	64	451	31	0
51	64	349	45	0
6	64	405	57	0
5	64	243	67	0
56	64	6	68	0
7	64	134	77	0
9	64	499	100	0
11	64	60	111	0
10	64	434	115	0
12	64	346	138	0
13	64	233	146	0
14	64	422	182	0
15	64	109	205	0
16	64	276	210	0
17	64	450	218	0
44	64	204	240	0
18	64	316	250	0
20	64	57	262	0
21	64	405	277	0
45	64	473	315	0
23	64	401	318	0
24	64	133	327	0
25	64	244	328	0
26	64	308	346	0
57	64	501	368	0
49	64	411	369	0
28	64	371	373	0
29	64	199	387	0
31	64	143	394	0
47	64	412	404	0
32	64	257	437	0
33	64	502	485	0
58	64	479	497	0
34	64	420	506	0
36	64	269	507	0
50	64	340	507	0
37	64	223	534	0
59	64	500	537	0
38	64	407	584	0
39	64	496	598	0
40	64	303	601	0
41	64	426	639	0
60	64	491	642	0
2	63	98	12	0
42	63	28	14	0
4	63	453	32	0
51	63	348	46	0
6	63	417	58	0
56	63	7	67	0
5	63	243	67	0
7	63	134	76	0
61	63	370	80	0
9	63	499	100	0
11	63	58	111	0
10	63	435	115	0
12	63	347	139	0
13	63	230	146	0
14	63	423	180	0
15	63	108	204	0
16	63	276	209	0
17	63	450	218	0
44	63	206	238	0
18	63	317	249	0
20	63	59	262	0
21	63	404	278	0
45	63	468	310	0
23	63	401	316	0
24	63	135	325	0
25	63	244	327	0
26	63	308	345	0
49	63	411	368	0
28	63	369	373	0
29	63	199	390	0
31	63	145	393	0
47	63	413	403	0
32	63	260	440	0
33	63	502	485	0
36	63	269	504	0
34	63	418	504	0
50	63	338	508	0
37	63	224	533	0
38	63	407	583	0
39	63	504	598	0
40	63	302	601	0
41	63	422	640	0
2	62	98	12	0
42	62	29	14	0
4	62	453	32	0
51	62	345	47	0
6	62	414	58	0
5	62	242	66	0
56	62	7	67	0
7	62	135	78	0
61	62	372	80	0
9	62	498	101	0
11	62	58	112	0
10	62	436	117	0
12	62	347	138	0
13	62	229	144	0
14	62	425	182	0
15	62	110	203	0
16	62	276	208	0
17	62	451	219	0
44	62	205	239	0
18	62	316	248	0
20	62	60	259	0
21	62	404	277	0
45	62	469	308	0
23	62	401	317	0
24	62	134	326	0
25	62	243	326	0
26	62	308	343	0
62	62	499	357	0
49	62	411	368	0
28	62	368	374	0
29	62	200	390	0
31	62	148	393	0
47	62	412	403	0
63	62	506	410	0
32	62	259	441	0
33	62	499	485	0
36	62	268	504	0
34	62	417	504	0
50	62	340	508	0
37	62	223	532	0
64	62	477	578	0
38	62	407	584	0
39	62	502	597	0
40	62	304	600	0
41	62	423	639	0
2	61	99	12	0
42	61	29	14	0
4	61	453	31	0
51	61	342	48	0
6	61	413	58	0
56	61	7	66	0
5	61	238	68	0
7	61	135	77	0
61	61	374	82	0
9	61	498	99	0
11	61	58	113	0
10	61	434	115	0
12	61	346	136	0
13	61	229	145	0
14	61	422	182	0
15	61	112	202	0
16	61	276	207	0
17	61	453	218	0
44	61	203	238	0
18	61	314	247	0
20	61	61	258	0
21	61	404	277	0
45	61	469	310	0
23	61	401	318	0
25	61	245	324	0
24	61	132	327	0
65	61	504	336	0
26	61	306	339	0
49	61	411	369	0
28	61	365	377	0
29	61	201	392	0
31	61	150	393	0
47	61	411	404	0
63	61	505	410	0
32	61	259	440	0
33	61	500	485	0
34	61	415	503	0
36	61	267	504	0
50	61	339	511	0
37	61	221	530	0
66	61	494	540	0
38	61	406	584	0
39	61	503	598	0
40	61	304	601	0
41	61	423	638	0
2	60	99	12	0
42	60	32	15	0
4	60	455	29	0
51	60	342	49	0
6	60	414	56	0
5	60	237	68	0
7	60	136	78	0
61	60	375	86	0
9	60	497	98	0
11	60	56	113	0
10	60	433	115	0
12	60	345	137	0
13	60	228	144	0
14	60	423	181	0
15	60	110	204	0
16	60	274	205	0
17	60	451	220	0
44	60	202	237	0
18	60	312	249	0
20	60	63	258	0
67	60	260	263	0
21	60	403	277	0
45	60	468	310	0
23	60	400	317	0
25	60	246	322	0
24	60	135	326	0
26	60	306	339	0
49	60	411	370	0
28	60	369	375	0
29	60	204	391	0
31	60	152	394	0
47	60	409	406	0
63	60	506	410	0
32	60	257	439	0
33	60	500	485	0
36	60	267	502	0
34	60	412	504	0
50	60	335	510	0
37	60	221	528	0
38	60	405	582	0
39	60	502	597	0
40	60	305	599	0
41	60	423	637	0
2	59	102	11	0
42	59	30	14	0
4	59	457	27	0
51	59	341	50	0
6	59	414	55	0
5	59	237	66	0
7	59	138	78	0
61	59	375	88	0
9	59	497	98	0
11	59	57	115	0
10	59	433	116	0
12	59	346	136	0
13	59	228	143	0
14	59	424	181	0
15	59	109	204	0
16	59	273	204	0
17	59	452	220	0
44	59	203	237	0
18	59	313	249	0
20	59	64	259	0
21	59	402	277	0
45	59	467	312	0
23	59	397	316	0
25	59	248	323	0
24	59	135	325	0
26	59	309	338	0
68	59	504	340	0
69	59	502	369	0
49	59	411	370	0
28	59	370	373	0
29	59	205	391	0
31	59	156	392	0
47	59	409	406	0
63	59	506	409	0
32	59	258	438	0
33	59	501	485	0
36	59	266	501	0
34	59	410	503	0
50	59	334	506	0
37	59	221	527	0
38	59	404	583	0
39	59	501	596	0
40	59	307	599	0
41	59	424	638	0
2	58	108	13	0
42	58	30	16	0
4	58	460	26	0
51	58	342	50	0
6	58	417	57	0
70	58	8	67	0
5	58	233	67	0
7	58	140	78	0
61	58	379	91	0
9	58	497	100	0
11	58	58	114	0
10	58	436	118	0
12	58	346	137	0
13	58	230	140	0
14	58	425	182	0
15	58	107	203	0
16	58	275	203	0
17	58	450	219	0
44	58	203	237	0
18	58	313	246	0
20	58	64	259	0
21	58	399	274	0
45	58	465	310	0
23	58	394	314	0
25	58	248	322	0
24	58	135	326	0
26	58	311	339	0
49	58	411	369	0
28	58	368	374	0
29	58	208	390	0
